duration,man_dist,Month,Day,Date,Hour,pickup_region,dropoff_region
374,18.118899999999996,5,2,9,9,22,44
243,11.233300000000014,1,3,18,17,78,63
589,17.086900000000043,6,5,23,22,55,11
494,21.34450000000004,5,5,19,10,66,5
497,20.318500000000057,4,0,16,15,18,55
874,72.87890000000002,4,1,10,22,28,32
377,18.289800000000014,5,6,27,21,53,65
649,29.82800000000003,2,2,28,17,73,77
525,19.02449999999999,4,3,19,12,16,44
214,9.319999999999993,1,5,27,23,41,5
507,40.73120000000003,4,6,1,0,63,55
743,41.614100000000036,6,6,10,20,55,36
840,21.795600000000007,6,5,16,10,68,74
241,15.975300000000004,5,6,20,19,46,22
577,35.55320000000003,6,3,28,19,63,27
915,110.20320000000004,7,1,3,9,36,32
597,45.595500000000015,4,2,18,23,3,80
328,16.232699999999966,2,6,4,8,37,2
695,42.660799999999995,4,4,6,15,68,32
829,43.19739999999999,6,4,29,23,53,75
529,30.858599999999996,3,3,29,21,1,41
252,15.594300000000004,7,0,2,19,37,15
638,31.152500000000003,1,3,25,7,44,54
1402,45.95960000000002,3,5,24,7,37,44
213,7.020300000000049,5,5,19,7,75,15
574,32.051500000000004,6,3,21,20,4,30
205,11.61280000000005,3,3,15,17,46,73
831,56.433500000000066,1,0,29,8,45,56
1830,50.11019999999999,2,4,9,13,67,5
2073,68.98409999999998,3,4,9,18,11,4
862,1.5464000000000055,2,0,26,0,30,30
249,10.361299999999972,3,2,28,21,16,7
600,30.837699999999984,5,0,28,16,58,60
370,20.220499999999987,6,0,25,21,52,40
623,24.373099999999994,6,6,10,22,73,77
214,9.237799999999964,3,0,12,14,26,37
589,8.674799999999976,4,6,8,12,71,17
1194,35.23200000000003,5,4,11,10,80,43
629,23.677699999999987,5,4,18,13,5,72
373,20.234200000000016,5,2,16,11,71,50
220,8.769100000000009,2,5,10,11,5,74
496,16.648300000000035,6,3,21,23,39,18
861,40.69999999999996,2,0,5,13,50,1
238,10.694299999999998,4,6,15,12,17,56
263,15.92610000000002,2,5,10,3,73,42
1332,50.855199999999996,5,6,27,9,1,66
240,16.930800000000005,7,2,4,23,49,28
882,59.63659999999999,6,3,28,22,1,72
446,15.663000000000011,5,6,20,18,66,62
449,16.94579999999999,3,6,18,2,74,41
245,10.265600000000035,3,4,9,23,35,39
89,7.640599999999978,6,0,18,11,40,37
1157,36.553200000000004,3,5,17,8,36,39
639,32.726399999999956,1,2,17,19,15,50
646,19.25,1,2,31,13,59,77
1041,87.73909999999998,4,3,5,13,2,66
371,16.94749999999999,7,6,8,22,44,43
760,21.851200000000034,5,6,27,18,73,8
652,35.72149999999999,5,3,17,21,49,8
385,20.33469999999997,4,0,2,17,39,2
632,30.38239999999999,2,4,2,17,5,70
228,22.44890000000001,4,5,7,17,37,50
2261,61.93549999999999,6,3,14,13,1,32
1015,33.14689999999996,6,3,21,15,35,50
648,45.836299999999994,2,6,18,22,60,56
452,21.351699999999965,7,6,1,23,34,43
1367,112.88500000000002,7,4,13,9,30,69
232,6.789099999999991,7,1,10,22,28,45
755,47.830899999999986,2,4,23,7,49,2
527,29.31049999999999,5,2,30,20,72,5
461,10.640800000000013,3,6,18,10,10,39
286,18.227100000000007,3,5,3,22,54,16
860,43.37889999999999,3,5,17,19,45,12
561,29.655100000000033,1,3,18,6,41,1
925,34.6395,5,0,28,23,42,11
71078,17.92580000000001,3,4,23,12,17,39
310,14.127399999999994,6,0,25,0,45,18
853,40.8459,3,5,10,15,80,64
367,44.45999999999998,5,0,14,20,39,13
339,8.721499999999963,4,0,23,22,12,74
434,18.137999999999977,2,6,11,0,49,59
727,21.212999999999965,3,6,25,20,1,42
1441,87.25829999999996,5,2,30,7,52,66
1117,29.55850000000001,6,6,17,11,70,35
766,38.6105,4,3,5,11,21,5
352,15.12949999999995,2,3,22,11,49,44
830,29.755599999999987,6,0,18,21,59,11
387,8.50750000000005,5,3,17,8,55,65
469,22.7988,3,6,18,10,73,12
617,17.660900000000026,3,3,1,9,65,15
622,26.94749999999999,5,1,29,12,73,58
352,19.834300000000013,1,2,24,18,22,42
485,13.460700000000031,5,4,11,10,77,1
463,18.848599999999976,7,3,12,22,5,34
703,35.54369999999997,3,6,18,15,2,54
123,6.141399999999976,1,5,20,3,35,35
894,18.92519999999999,6,4,15,10,61,71
1794,63.078299999999984,5,3,31,12,36,9
838,37.49019999999996,1,4,19,17,58,70
1694,52.136300000000006,7,3,5,14,2,45
133,9.280699999999996,2,2,7,20,7,44
332,17.959399999999988,5,0,21,10,64,45
844,47.41919999999999,5,3,31,22,39,73
537,28.721100000000035,1,6,28,12,35,63
649,23.5077,5,4,4,16,1,28
309,17.26939999999999,5,1,8,18,58,43
1424,58.157100000000014,3,3,22,17,71,46
97,9.294099999999986,4,6,1,0,35,10
685,43.34690000000003,6,3,28,20,39,5
275,10.130200000000002,2,1,20,0,30,5
583,13.157800000000009,4,5,14,13,32,66
794,43.3056,7,3,5,16,72,70
421,22.08930000000001,2,5,24,9,25,36
498,56.244699999999995,5,0,14,22,54,47
304,16.51230000000001,1,4,19,16,1,9
713,21.8844,6,5,2,21,21,2
623,37.01520000000002,4,0,30,11,51,55
625,23.73939999999999,2,2,14,20,30,73
873,46.17379999999997,6,3,28,19,78,16
678,25.931099999999986,6,4,1,21,9,5
101,5.602599999999995,3,2,7,12,39,37
526,30.281699999999944,5,3,31,22,75,74
657,18.20289999999997,4,5,21,12,73,44
1000,67.49270000000001,1,1,30,19,29,59
626,19.03600000000003,5,1,29,13,63,40
563,24.78759999999997,1,0,22,16,5,16
1009,16.62990000000002,2,0,26,19,42,70
176,12.819000000000045,6,0,11,11,28,18
710,48.18709999999996,3,5,10,23,5,17
327,18.94780000000003,5,0,7,13,26,15
808,38.95679999999999,5,5,19,13,20,2
688,36.924800000000005,5,1,15,4,5,72
740,18.99539999999999,4,2,4,9,15,10
198,18.04860000000002,3,6,11,5,61,47
20,1.094099999999969,1,0,22,22,10,10
1694,53.823800000000034,3,3,8,9,66,55
698,24.821900000000028,6,3,28,9,70,80
588,21.449400000000026,4,6,15,10,51,37
761,48.33669999999998,3,6,4,23,39,13
514,19.49459999999999,3,2,14,14,64,5
384,13.187900000000013,2,2,7,11,20,38
1064,45.099699999999984,3,6,11,18,18,22
1613,42.723700000000036,7,4,6,18,52,24
1074,19.349199999999996,3,3,15,12,41,70
971,71.5572,5,2,30,22,19,23
634,17.094799999999992,2,1,27,23,41,8
877,46.28389999999999,5,5,12,12,54,27
1020,17.58020000000002,6,1,26,1,5,12
929,21.066099999999977,4,1,10,17,44,23
965,52.152199999999965,3,3,22,9,58,2
279,21.425100000000015,3,6,25,17,37,56
821,44.23679999999996,4,0,23,14,79,52
428,15.995400000000018,1,4,26,15,45,14
3580,43.47630000000004,6,4,1,13,66,68
454,16.429900000000004,4,4,20,11,60,9
403,21.88549999999998,6,0,11,11,54,7
723,35.25989999999999,5,3,17,9,58,12
1207,48.71070000000006,3,6,18,13,42,51
205,12.572599999999994,7,3,5,6,78,3
937,20.185799999999972,7,4,6,12,4,74
392,6.881100000000032,4,4,6,0,30,5
140,11.940799999999967,3,6,4,9,40,48
287,19.063900000000046,1,2,24,16,28,77
397,21.686699999999973,1,6,21,19,54,64
870,21.128500000000003,5,5,19,17,49,39
430,27.07959999999997,6,2,13,19,74,64
143,12.622300000000024,2,5,24,17,73,22
591,23.822099999999978,4,0,2,0,5,58
173,12.793399999999991,5,1,8,19,17,26
234,8.441799999999972,2,6,4,9,72,66
545,19.252699999999976,6,0,18,18,26,59
694,29.929300000000012,1,2,24,15,78,55
251,20.87360000000001,3,6,4,10,20,47
605,29.49849999999998,6,0,25,22,36,26
407,33.17220000000003,5,3,24,21,1,31
852,56.910499999999985,6,3,7,18,14,4
145,5.011300000000006,7,2,4,7,59,75
544,22.556700000000006,5,6,20,10,15,64
631,12.666600000000017,4,4,27,12,76,71
746,39.19630000000001,4,5,21,22,73,75
421,20.939099999999996,2,0,19,16,73,23
415,15.112199999999973,3,5,17,11,22,12
249,9.6695,5,0,21,9,67,80
202,19.242699999999985,2,6,25,6,40,26
1164,32.3554,3,3,29,23,70,51
219,9.999799999999965,1,3,18,8,16,64
779,31.681999999999988,6,0,11,19,80,73
456,31.236200000000025,7,0,9,18,64,37
209,15.670000000000016,3,4,2,6,37,2
432,11.896100000000018,6,6,17,22,42,16
235,10.388499999999993,2,3,8,8,29,57
69,3.9811999999999728,4,5,7,14,57,57
264,14.918099999999981,2,4,9,17,29,36
601,41.63819999999993,2,4,23,21,27,1
497,43.08919999999995,6,1,12,23,24,2
233,8.053599999999989,3,0,26,14,35,25
530,29.210999999999984,6,1,19,14,15,40
429,17.93459999999999,1,4,26,17,3,25
1126,55.92599999999996,5,5,5,15,18,19
441,47.719899999999996,2,6,18,2,67,61
176,7.495900000000034,4,4,20,18,54,49
905,108.13979999999998,3,0,26,4,44,33
325,12.860199999999963,6,6,17,15,56,71
405,39.128299999999996,4,6,8,15,72,73
261,19.96010000000001,5,4,18,7,28,24
268,9.459600000000023,6,0,11,16,21,54
1123,66.79710000000006,4,2,4,18,19,42
1487,67.45830000000007,1,5,20,17,68,36
268,18.117700000000013,2,2,14,13,25,50
596,33.98650000000001,1,3,18,14,9,5
880,35.90150000000003,1,4,26,17,44,65
94,7.628099999999961,3,2,21,0,44,7
893,21.886399999999952,6,5,16,17,42,60
585,29.96840000000003,1,0,22,15,27,50
136,11.940200000000004,1,6,14,14,7,44
760,55.52299999999997,3,0,26,16,48,79
491,24.778099999999995,2,6,11,19,42,59
803,50.22790000000006,3,5,17,0,37,57
571,19.70059999999998,3,4,23,16,1,7
421,14.894699999999972,4,4,6,9,35,60
778,41.82819999999998,4,6,8,9,2,60
281,21.14009999999999,3,2,28,8,71,48
804,38.70790000000002,3,4,30,19,20,45
549,12.405699999999996,5,6,20,11,60,55
266,11.83310000000003,5,1,15,8,68,43
435,30.341199999999958,1,0,15,18,77,73
272,13.890500000000003,5,2,30,22,10,80
598,28.475099999999998,3,0,5,13,43,30
136,16.161399999999986,2,6,25,4,1,7
381,28.674000000000007,5,4,25,6,48,39
298,31.225099999999998,3,4,30,23,28,27
433,17.17829999999998,4,6,1,12,36,80
1218,60.921299999999974,6,0,25,13,70,3
171,8.661799999999971,4,1,10,20,54,18
1038,62.34110000000001,3,1,27,11,10,66
418,31.66010000000003,2,5,24,22,35,63
313,19.525999999999982,4,3,19,21,79,11
863,10.589300000000009,5,6,6,14,44,43
397,52.62870000000004,4,0,2,3,29,28
301,19.282399999999996,3,2,7,13,26,56
455,28.211299999999994,4,2,4,21,41,28
907,73.87439999999998,1,2,24,16,32,11
351,18.27139999999997,3,3,1,10,11,35
627,47.865399999999994,2,2,14,22,45,74
604,21.168399999999963,5,0,7,17,78,27
378,15.82310000000001,6,5,9,16,41,70
779,28.145500000000055,7,1,10,12,30,43
1026,45.33510000000004,5,3,3,7,1,12
460,25.366800000000012,2,4,2,22,73,8
709,48.77909999999994,5,0,14,1,26,34
310,26.50370000000001,6,4,8,5,70,55
923,30.347200000000015,3,6,11,19,64,58
516,24.765000000000015,4,4,27,16,79,38
712,45.58620000000002,5,4,25,17,59,12
673,36.925100000000015,3,2,7,15,66,73
285,16.8673,2,0,12,22,10,55
238,14.91050000000007,5,5,19,20,10,25
332,9.910899999999998,2,5,17,22,30,5
485,11.283899999999988,3,2,28,13,43,64
550,29.13069999999999,3,4,16,20,29,51
481,50.010400000000004,6,0,4,5,75,48
536,26.793299999999988,4,6,8,0,10,7
557,30.60960000000003,3,5,31,12,49,31
1007,99.63640000000004,6,1,12,1,22,13
938,37.30969999999999,2,4,2,8,37,42
1329,61.630799999999994,3,6,4,16,66,54
381,33.309099999999944,7,0,2,17,20,18
469,34.84039999999999,5,6,20,6,11,27
781,39.980200000000025,5,0,28,18,36,56
755,53.81540000000004,3,5,31,22,24,66
731,35.17920000000001,5,2,23,16,57,33
210,8.704300000000018,5,4,18,14,50,48
1724,1.1479999999999961,3,6,18,15,49,49
478,41.80649999999997,7,3,5,22,14,66
657,60.46359999999996,2,3,1,10,59,72
187,19.786400000000015,3,0,19,8,63,40
304,31.404000000000025,5,3,10,8,17,9
488,42.55110000000002,4,1,17,2,46,15
250,15.43700000000004,4,2,11,19,53,38
596,26.32620000000003,4,6,8,9,15,42
285,16.531800000000004,1,0,29,3,30,68
212,14.280900000000031,6,4,29,11,9,8
785,14.246799999999979,5,3,17,14,76,65
251,24.349800000000045,6,0,18,2,3,26
868,27.646300000000053,3,0,5,22,58,22
718,20.70349999999999,4,2,18,9,44,1
422,56.870400000000046,6,2,6,5,61,64
1057,2.0801999999999907,4,3,5,13,65,39
812,43.26140000000004,6,2,27,16,55,74
1513,60.04249999999999,3,3,1,10,78,14
354,25.61160000000001,7,5,14,20,55,76
394,21.763499999999993,2,1,13,0,42,7
816,38.89880000000005,4,6,29,10,55,23
259,12.479299999999967,6,6,3,18,36,79
157,5.411199999999951,1,3,18,18,20,29
238,10.515500000000003,1,2,17,20,24,77
1541,38.386799999999994,5,0,14,17,63,54
501,17.603499999999997,3,1,6,11,31,74
212,14.310799999999972,2,2,21,21,43,59
1009,32.32690000000002,5,3,31,20,74,9
652,27.81710000000001,3,4,16,19,39,77
521,28.553900000000027,2,1,13,3,58,44
135,6.099099999999993,3,4,16,22,16,64
1153,41.634199999999964,4,0,9,17,38,1
1265,28.171300000000002,6,6,17,11,11,75
368,10.234000000000009,2,4,16,18,53,79
729,18.003899999999987,6,6,17,21,34,64
735,13.586299999999994,5,4,11,13,21,15
1756,27.31959999999998,3,3,8,11,43,39
219,9.654799999999994,2,3,22,8,45,24
388,20.798899999999975,3,1,13,2,73,7
654,26.04729999999998,2,2,14,22,49,68
304,17.20240000000001,5,0,21,20,8,41
379,25.549900000000036,4,4,20,21,1,8
346,14.91119999999998,4,1,17,1,28,18
386,22.547900000000055,6,4,22,23,16,26
1134,48.93330000000003,5,1,29,13,72,49
180,11.86979999999997,3,0,5,18,50,63
687,31.240399999999966,7,2,11,11,31,72
23,1.1279999999999575,6,6,3,23,65,65
112,7.304899999999975,7,3,5,19,30,5
142,10.031100000000038,5,6,20,13,65,71
954,29.941400000000016,1,5,27,21,53,77
1007,57.83299999999997,5,0,7,9,63,59
577,30.248099999999994,4,0,23,0,72,5
376,20.205600000000004,3,0,26,0,29,52
1044,28.510199999999998,6,5,30,15,50,27
162,6.67949999999999,5,4,11,17,71,40
119,6.902099999999962,6,0,25,12,3,40
1643,54.774699999999996,2,3,8,9,21,12
501,4.567099999999954,7,5,14,13,55,1
262,13.912599999999998,5,2,23,19,66,72
729,33.69990000000004,4,5,21,18,35,56
626,27.51619999999994,5,2,23,18,55,64
550,38.04850000000002,3,1,20,11,51,15
385,19.20119999999997,1,0,15,13,31,22
418,20.206399999999974,7,5,7,7,76,39
683,29.027800000000013,4,6,22,20,39,9
831,42.31140000000002,5,1,15,16,78,77
256,7.893700000000052,3,6,4,9,55,65
165,5.502100000000013,5,2,23,20,36,51
448,44.001000000000005,5,1,1,14,68,4
666,21.147400000000033,7,4,13,22,8,73
916,40.594599999999986,4,5,7,14,28,31
890,39.3741,5,2,30,18,35,20
178,3.6118999999999915,7,3,5,8,56,2
419,15.505099999999942,6,5,23,18,41,73
466,16.875100000000003,1,5,20,12,46,16
388,12.73120000000003,3,5,17,17,30,5
1384,59.44630000000001,1,6,21,21,74,17
494,19.023499999999984,5,3,31,18,78,36
476,24.789699999999982,6,4,22,19,15,68
486,26.548300000000012,6,6,24,23,44,9
271,20.229199999999963,5,3,3,6,39,40
589,24.268699999999995,5,5,5,22,22,30
2239,73.15430000000003,5,4,4,10,12,78
1751,48.02350000000001,4,6,29,14,72,77
1663,62.077499999999986,3,4,23,15,65,66
562,24.110000000000042,4,0,23,21,7,31
127,11.050800000000038,1,0,22,19,60,16
881,50.62749999999994,6,6,17,11,15,19
361,19.298900000000003,7,1,3,16,57,27
579,31.148300000000006,4,1,3,19,50,57
820,92.055,4,4,6,23,11,33
445,20.75090000000006,6,1,5,11,51,37
165,15.691299999999984,1,1,30,1,8,9
258,15.75139999999999,4,0,2,0,61,3
254,10.035199999999975,1,5,20,23,49,77
596,30.045000000000016,3,3,15,20,12,42
584,28.91470000000001,7,1,3,19,7,21
623,40.38220000000001,4,0,9,13,61,54
485,16.366900000000015,6,4,1,22,53,11
175,13.090600000000023,5,2,9,23,3,61
351,6.644499999999994,3,5,3,11,35,54
372,17.33759999999998,1,4,26,17,40,38
205,10.230999999999995,2,2,28,20,44,46
1407,20.631700000000052,3,5,31,14,51,10
1176,6.217100000000045,4,5,21,14,24,49
509,47.845399999999984,2,3,22,6,48,54
298,9.32419999999999,1,6,28,14,26,21
550,23.694500000000005,7,0,2,17,40,35
262,8.848599999999948,3,2,7,17,66,72
166,7.9803,3,4,2,16,31,31
388,14.845200000000006,7,5,7,15,31,43
244,8.824700000000007,7,0,9,19,11,67
241,23.314300000000003,4,4,20,18,22,66
826,26.101200000000006,5,5,12,7,78,51
468,19.481100000000026,1,5,20,9,52,25
435,29.788100000000014,6,4,15,19,60,73
634,33.86869999999999,2,3,8,12,19,26
1143,75.79220000000004,6,0,18,23,5,19
800,44.99090000000001,6,2,27,18,54,61
1106,61.860600000000034,4,3,19,16,68,61
773,16.856199999999973,1,6,21,13,70,43
640,34.941,5,2,16,19,20,18
692,36.755000000000024,2,6,4,15,18,2
175,16.074599999999975,7,1,3,2,73,34
752,62.51989999999998,4,5,21,20,19,33
176,25.738400000000013,3,2,21,23,11,46
734,51.84979999999999,2,1,27,7,45,50
889,42.9186,4,6,29,14,80,71
469,20.950699999999983,3,4,23,18,68,15
1079,58.223299999999995,4,6,8,12,7,4
964,71.31350000000003,7,6,8,1,73,57
452,31.40719999999999,7,2,4,20,65,45
370,28.41209999999998,6,3,7,0,77,74
1760,62.676500000000004,5,3,17,14,45,62
378,42.72919999999996,7,3,12,23,10,61
162,19.220200000000006,5,2,23,23,65,3
282,16.920999999999964,3,1,13,19,43,5
446,21.92990000000006,3,3,8,18,49,9
408,30.678699999999964,5,4,4,6,34,60
690,33.09620000000001,2,4,23,10,72,31
1642,70.23890000000003,4,6,15,15,41,20
220,19.673400000000015,1,3,25,8,36,20
414,9.822100000000034,6,3,14,11,45,49
305,21.95500000000004,4,1,10,1,30,12
97,8.398299999999978,3,3,15,20,80,79
508,36.91659999999999,5,0,28,18,74,7
655,38.040599999999984,5,5,26,12,10,50
717,35.80249999999998,1,0,22,1,73,68
862,57.091800000000006,4,3,19,16,32,14
575,34.89289999999997,4,6,29,3,73,67
493,34.00720000000004,7,4,6,19,39,61
880,40.205299999999966,2,1,13,17,64,72
302,13.443999999999988,1,0,29,13,45,23
248,7.913499999999942,4,4,27,7,59,15
489,15.09790000000001,2,5,10,14,65,21
142,7.351599999999991,6,2,20,22,25,76
1143,97.69070000000005,4,6,15,0,4,19
735,20.69399999999999,3,4,16,10,54,59
152,11.962400000000002,5,5,19,1,66,12
447,13.554099999999977,5,5,5,13,11,7
752,27.345899999999972,7,4,13,19,4,8
233,13.580099999999959,3,0,12,10,1,35
320,22.2697,3,6,25,8,21,2
402,10.363499999999988,4,0,23,19,5,8
71896,91.73970000000003,2,6,11,21,4,50
568,21.706000000000017,2,6,11,20,7,1
221,12.334299999999985,6,5,23,0,74,66
1013,27.567700000000002,5,5,26,9,43,45
969,41.56130000000002,5,3,31,20,45,71
1192,73.87999999999997,4,6,29,20,11,33
1408,76.23100000000002,1,4,19,14,50,73
812,41.8819,3,3,8,23,55,61
574,31.34080000000003,3,3,8,20,39,8
552,18.58030000000005,5,0,14,17,59,68
71703,12.072699999999998,5,0,21,23,44,73
448,30.7012,4,5,21,6,30,66
622,22.93009999999998,4,1,24,0,41,62
159,14.148399999999981,4,4,20,20,71,56
378,17.427699999999987,4,4,20,19,1,45
344,8.95980000000003,5,4,18,16,1,24
723,15.933000000000021,4,6,22,19,46,11
576,15.617099999999965,5,2,9,18,45,1
229,11.613100000000003,1,3,25,12,77,24
322,12.112000000000023,2,2,21,22,39,60
357,19.923699999999997,6,0,4,15,64,22
1268,42.80280000000002,3,3,8,14,52,1
125,6.356300000000033,5,6,20,2,72,72
277,12.021299999999968,4,2,11,8,72,12
828,43.94640000000001,5,0,28,22,30,55
967,28.815500000000014,5,4,25,11,17,67
1058,28.66070000000002,5,4,11,19,64,12
873,62.4614,4,2,4,22,43,48
649,28.24339999999995,5,0,21,1,58,70
725,14.679900000000004,6,1,5,19,10,1
2694,54.872499999999974,6,4,1,13,72,24
137,7.439999999999998,4,3,5,7,1,24
324,7.157500000000027,3,6,25,9,24,45
1015,12.092600000000004,5,2,23,7,40,25
38,4.573700000000031,5,0,14,17,73,22
314,17.096900000000005,1,2,24,12,25,53
261,12.89409999999998,6,0,25,8,72,12
950,49.927899999999966,3,0,26,0,5,39
411,30.925899999999984,6,1,26,2,12,70
363,15.931499999999943,3,3,1,19,64,14
934,34.931899999999985,2,2,21,16,55,23
831,30.950699999999955,2,4,2,21,43,35
579,36.00199999999998,3,4,2,21,65,19
729,27.168900000000008,7,0,9,21,58,77
672,39.57349999999997,6,0,25,1,12,75
269,14.3921,6,6,17,7,40,61
741,32.522299999999944,1,0,22,22,12,68
210,10.916199999999975,1,2,17,23,17,21
465,13.506099999999975,6,5,2,7,52,20
961,89.69130000000001,6,2,13,0,29,34
163,9.406399999999962,3,4,30,6,39,26
251,17.036799999999943,4,4,6,21,50,2
625,25.525699999999972,4,3,19,9,65,80
903,62.40890000000002,6,2,20,20,42,61
501,22.4127,3,1,27,15,8,74
202,16.506099999999975,4,0,2,12,71,52
406,23.208499999999987,3,0,5,11,65,3
219,12.730500000000006,6,5,30,16,52,76
184,12.519800000000004,7,3,5,11,56,40
1699,61.689400000000006,7,0,9,14,4,54
543,42.934999999999974,6,0,4,3,63,36
221,7.34669999999997,6,4,15,9,74,12
145,14.460200000000043,1,5,27,19,20,27
542,10.267900000000026,6,4,15,18,67,45
866,56.27540000000002,5,3,24,18,60,62
485,16.189099999999968,3,6,25,9,75,42
634,29.39209999999997,5,0,7,23,18,77
609,25.266399999999976,3,0,5,0,8,66
584,22.42750000000001,5,6,13,12,70,54
665,30.840599999999995,5,5,12,18,36,17
474,10.979299999999995,2,2,7,13,26,35
1286,30.79650000000001,4,3,19,10,22,16
853,27.27249999999998,2,5,3,18,73,43
986,53.21890000000002,6,3,14,12,57,67
263,9.638599999999997,6,0,18,11,73,73
852,34.260099999999994,4,6,29,18,58,45
799,30.68300000000002,1,2,24,8,26,43
802,45.70980000000003,4,4,13,6,11,2
287,12.9007,2,2,28,10,10,49
175,9.853000000000009,5,0,28,2,44,42
870,46.13700000000003,4,0,16,12,43,3
681,26.565199999999976,5,4,25,15,79,29
487,23.84880000000004,4,6,8,20,1,44
201,11.278999999999996,1,1,23,22,69,57
587,38.141699999999986,5,3,17,22,53,56
127,14.554699999999968,4,6,29,1,77,75
361,21.028599999999983,1,2,31,16,49,46
135,17.606299999999976,7,6,8,6,18,65
562,26.41289999999998,6,5,23,19,77,8
591,24.950500000000034,5,6,13,21,46,67
772,35.863099999999974,1,4,19,8,40,79
319,14.48969999999997,2,3,15,8,36,29
264,21.857399999999984,1,6,21,0,36,10
851,64.69449999999998,6,0,11,13,48,64
1146,13.504499999999979,5,6,27,14,11,7
312,15.692099999999982,1,1,23,18,5,66
662,49.835199999999986,5,2,23,22,18,61
1731,53.807399999999944,2,6,25,11,31,76
591,24.603100000000012,3,3,1,9,28,55
742,27.44980000000004,4,0,9,0,5,73
1090,58.72919999999999,2,1,27,15,1,4
423,17.80970000000002,4,3,5,22,74,22
590,19.733800000000002,1,3,25,15,12,42
88,6.571899999999999,4,2,11,11,78,52
794,41.77599999999998,5,0,21,10,65,28
794,53.16459999999998,6,1,5,11,66,55
160,7.786399999999986,4,6,8,2,75,16
249,24.826900000000023,5,2,16,6,3,20
654,2.623199999999997,5,3,24,17,11,11
699,33.75049999999996,5,5,26,23,74,73
102,9.252699999999976,6,1,26,10,40,50
1365,58.52649999999997,2,5,17,20,60,20
526,34.27279999999996,1,2,31,15,27,69
616,45.22149999999996,7,2,11,15,6,40
681,32.92180000000005,3,5,10,9,40,67
593,33.8922,4,6,8,18,57,51
1041,37.79039999999995,1,4,19,9,51,15
334,25.87420000000006,2,6,11,6,46,54
986,30.80420000000001,3,3,22,11,28,1
262,19.574300000000022,5,0,21,0,5,58
731,21.2217,4,6,22,20,31,60
1176,49.508200000000016,4,2,25,11,62,55
705,8.197599999999994,3,4,9,9,4,66
354,36.178200000000004,5,2,16,22,39,8
726,6.759900000000016,3,6,18,2,39,39
118,9.259499999999974,6,4,1,7,35,54
555,29.084900000000005,7,3,5,20,16,74
171,13.03540000000001,4,0,2,0,28,80
136,18.906299999999987,4,6,15,21,37,3
581,47.306700000000006,3,5,24,23,64,78
673,33.976500000000016,2,0,19,23,54,46
761,88.05780000000001,6,2,20,3,61,66
265,14.2226,3,6,11,16,54,77
402,19.280400000000014,2,2,21,14,11,35
1009,45.108000000000004,5,3,24,8,45,12
283,4.667599999999993,5,3,31,22,42,42
